multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,match
325,99 998 68,2022-12-21,00:00,159.0,80,RUTA 9,R02,ERROR,79.0,75.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
327,J1S1,2020-02-28,00:00,93.0,40,AV LIBERTADOR,R01,ERROR,53.0,51.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
328,GN64 OTP,1932-01-01,14:11,156.0,80,AV SIEMPRE VIVA,R02,PAGADA,76.0,72.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
329,UM 96 201,2021-11-17,18:15,133.0,60,RUTA 9,R03,APELADA,73.0,70.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
332,HK 06 YMX,2023-10-09,00:00,151.0,80,AV SIEMPRE VIVA,,PAGADA,71.0,67.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
334,810 TCH,2023-08-21,00:00,64.0,40,AV LIBERTADOR,,IMPAGA,24.0,22.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.16666666666666666,ERROR
340,T0Y DR,2021-10-25,18:15,105.0,40,AV LIBERTADOR,R03,APELADA,65.0,63.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
342,66 111 72,2023-12-03,09:16,79.0,40,AV LIBERTADOR,R03,APELADA,39.0,37.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
353,FVIO UHP,2023-02-22,14:12,127.0,80,AV LIBERTADOR,,PAGADA,47.0,43.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
354,HF 58 HXP,2020-12-25,14:12,105.0,80,AV LIBERTADOR,R01,APELADA,25.0,21.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
356,MX60 NZA,2022-09-11,09:16,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,4.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
364,HK 06 YMX,1932-01-01,14:12,90.0,40,AV LIBERTADOR,R02,PAGADA,50.0,48.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
371,8B90638,2023-10-10,18:17,90.0,40,RUTA 9,R01,IMPAGA,50.0,48.0,urban_flow/data/raw/imgs/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0,OK
380,691 XC 80,2023-09-29,09:18,103.0,80,AV LIBERTADOR,R01,APELADA,23.0,19.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
382,589222,1932-01-01,08:14,135.0,80,AV SIEMPRE VIVA,R01,IMPAGA,55.0,51.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.8333333333333334,OK
383,0695 DVH,2023-12-16,18:17,63.0,40,AV LIBERTADOR,R01,ERROR,23.0,21.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
385,409,2021-07-14,08:14,45.0,40,AV LIBERTADOR,R02,APELADA,5.0,3.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
387,MX60 NZA,2022-11-11,00:00,125.0,60,AV SIEMPRE VIVA,R02,IMPAGA,65.0,62.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
388,81ZFJD,2020-11-21,09:18,119.0,40,AV LIBERTADOR,R03,ERROR,79.0,77.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
389,GE 1466,2023-02-18,14:13,112.0,80,AV LIBERTADOR,R03,IMPAGA,32.0,28.0,urban_flow/data/raw/imgs/a3ad91fabd188be3_patente.jpg,6E1466_,0.8333333333333334,OK
392,J1S1,1932-01-01,18:18,134.0,60,RUTA 9,,PAGADA,74.0,71.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
394,GLEN1E,2023-05-05,09:19,133.0,80,AV SIEMPRE VIVA,R02,ERROR,53.0,49.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
396,41 RS TZ,2022-11-16,14:13,90.0,80,AV LIBERTADOR,,ERROR,10.0,6.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
397,HF 3461,2020-07-01,00:00,94.0,80,RUTA 9,R02,APELADA,14.0,10.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
399,810 TCH,1932-01-01,09:19,69.0,40,AV SIEMPRE VIVA,R03,IMPAGA,29.0,27.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.16666666666666666,ERROR
400,BM 351,2021-01-28,00:00,94.0,60,RUTA 9,,ERROR,34.0,31.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
402,YLO8 WUE,1932-01-01,09:19,119.0,60,RUTA 9,R02,APELADA,59.0,56.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
404,PIW 4215,1932-01-01,18:18,49.0,40,AV SIEMPRE VIVA,R03,PAGADA,9.0,7.0,urban_flow/data/raw/imgs/19eba8ac64eed194_patente_1.jpg,PiN4215,0.7142857142857143,ERROR
405,HF 58 HXP,1932-01-01,09:19,118.0,80,AV SIEMPRE VIVA,,ERROR,38.0,34.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
406,WU08 YWC,1932-01-01,09:20,155.0,80,AV LIBERTADOR,R02,PAGADA,75.0,71.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
407,6EVY261,2022-06-20,08:15,115.0,60,RUTA 9,R01,PAGADA,55.0,52.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
408,M VU 4688,2022-06-15,18:18,91.0,40,AV LIBERTADOR,R02,IMPAGA,51.0,49.0,urban_flow/data/raw/imgs/3feecc5809a29627_patente.jpg,MVU4688,1.0,OK
410,UM 96 201,2023-01-08,00:00,98.0,60,AV SIEMPRE VIVA,R01,PAGADA,38.0,35.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
412,41 RS TZ,2022-04-20,08:15,104.0,60,AV SIEMPRE VIVA,R03,ERROR,44.0,41.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
413,CT5 B876,2021-03-23,18:19,104.0,60,AV SIEMPRE VIVA,,PAGADA,44.0,41.0,urban_flow/data/raw/imgs/ccc1a2d44a290368_patente.jpg,C26727Ca,0.2857142857142857,ERROR
414,YLO8 WUE,2021-02-19,09:20,59.0,40,AV LIBERTADOR,R02,IMPAGA,19.0,17.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
416,BX 55 DOG,1932-01-01,14:13,97.0,40,AV LIBERTADOR,R01,IMPAGA,57.0,55.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
418,WU 341 A,1932-01-01,09:20,90.0,40,AV SIEMPRE VIVA,R03,ERROR,50.0,48.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
421,X IIUME,2020-04-25,08:15,115.0,40,RUTA 9,R02,PAGADA,75.0,73.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
422,X IIUME,2024-01-17,18:19,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
424,X IIUME,2023-05-26,14:14,89.0,40,AV LIBERTADOR,R01,ERROR,49.0,47.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
428,GN64 OTP,2023-07-01,09:20,68.0,60,RUTA 9,R03,APELADA,8.0,5.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
430,FVIO UHP,2023-11-13,00:00,71.0,40,RUTA 9,,APELADA,31.0,29.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
431,X IIUME,2020-12-02,18:20,114.0,80,AV LIBERTADOR,,IMPAGA,34.0,30.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
432,6NCE831,2023-06-20,09:21,88.0,80,RUTA 9,R01,PAGADA,8.0,4.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
433,VY 90 540,1932-01-01,08:16,66.0,60,RUTA 9,R03,APELADA,6.0,3.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
434,GLEN1E,2021-11-24,18:20,70.0,60,AV SIEMPRE VIVA,,ERROR,10.0,7.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
435,T0Y DR,2021-10-11,00:00,91.0,60,RUTA 9,R01,PAGADA,31.0,28.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
436,409,2022-12-10,09:21,86.0,60,RUTA 9,,ERROR,26.0,23.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
437,WU08 YWC,1932-01-01,09:21,53.0,40,RUTA 9,R01,ERROR,13.0,11.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
441,691 XC 80,2021-08-13,18:21,117.0,60,AV SIEMPRE VIVA,R01,ERROR,57.0,54.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
444,3646 HBH,2022-01-18,00:00,74.0,60,AV LIBERTADOR,R02,PAGADA,14.0,11.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
445,HAMSTUR,1932-01-01,09:21,72.0,40,AV SIEMPRE VIVA,,ERROR,32.0,30.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
449,CD 056 01,2023-09-23,09:21,99.0,80,AV LIBERTADOR,R02,IMPAGA,19.0,15.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
451,6NCE831,2020-06-21,00:00,160.0,80,AV LIBERTADOR,,APELADA,80.0,76.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
452,OUTSTDN,2023-07-17,14:14,122.0,80,AV LIBERTADOR,,APELADA,42.0,38.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
455,HK 06 YMX,2020-05-14,09:22,82.0,40,AV SIEMPRE VIVA,,ERROR,42.0,40.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
456,X IIUME,2020-05-05,18:21,116.0,80,AV LIBERTADOR,R02,IMPAGA,36.0,32.0,urban_flow/data/raw/imgs/64de505bd2bac82b_patente.jpg,XIIUME,1.0,OK
460,81ZFJD,2021-06-29,18:21,95.0,60,RUTA 9,R02,ERROR,35.0,32.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
461,M20 CPR,1932-01-01,08:16,125.0,80,AV SIEMPRE VIVA,R01,ERROR,45.0,41.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
464,T0Y DR,2022-11-30,18:21,98.0,40,AV LIBERTADOR,,APELADA,58.0,56.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
467,OUTSTDN,2022-02-14,00:00,146.0,80,AV SIEMPRE VIVA,R01,PAGADA,66.0,62.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
469,NTHG LFT,2021-04-23,00:00,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
471,B 81 JKY,2020-01-11,00:00,84.0,60,AV SIEMPRE VIVA,R03,PAGADA,24.0,21.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
472,YLO8 WUE,2020-04-28,00:00,75.0,40,AV LIBERTADOR,R02,PAGADA,35.0,33.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
473,29 999 61,2021-03-29,18:22,99.0,60,AV SIEMPRE VIVA,R03,IMPAGA,39.0,36.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
476,6NCE831,1932-01-01,00:00,106.0,60,AV SIEMPRE VIVA,R03,PAGADA,46.0,43.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
479,PIW 4215,2022-11-03,18:22,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0,urban_flow/data/raw/imgs/19eba8ac64eed194_patente_1.jpg,PiN4215,0.7142857142857143,ERROR
481,831 MDB,2020-01-06,09:23,93.0,80,RUTA 9,R03,IMPAGA,13.0,9.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
482,691 XC 80,1932-01-01,18:23,106.0,40,RUTA 9,R03,ERROR,66.0,64.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
484,UM 96 201,2023-04-14,08:17,77.0,40,AV SIEMPRE VIVA,R02,IMPAGA,37.0,35.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
486,691 XC 80,2020-05-20,18:23,92.0,60,AV SIEMPRE VIVA,R01,ERROR,32.0,29.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
487,N HZ 1002,2024-02-06,18:23,93.0,80,AV LIBERTADOR,R01,ERROR,13.0,9.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
488,66 111 72,2020-03-31,14:15,100.0,60,AV LIBERTADOR,R03,PAGADA,40.0,37.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
490,81ZFJD,2020-04-10,09:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,22.0,20.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.3333333333333333,ERROR
491,BX 55 DOG,2023-09-07,09:23,61.0,40,RUTA 9,,PAGADA,21.0,19.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
492,M43 1ZW,2020-05-29,09:23,62.0,40,AV SIEMPRE VIVA,R02,APELADA,22.0,20.0,urban_flow/data/raw/imgs/299f0363ae21d1c3_patente.jpg,M431ZK,0.8333333333333334,OK
493,M PX 9357,1932-01-01,09:23,80.0,60,AV LIBERTADOR,R02,PAGADA,20.0,17.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
495,HF 3461,2023-09-15,09:24,111.0,80,AV LIBERTADOR,R01,ERROR,31.0,27.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
497,BB 8986,2020-07-14,14:16,150.0,80,AV SIEMPRE VIVA,R02,IMPAGA,70.0,66.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
498,BX 55 DOG,2021-01-23,00:00,103.0,60,RUTA 9,R03,APELADA,43.0,40.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
499,AWS 167,2020-02-13,08:17,51.0,40,AV LIBERTADOR,,ERROR,11.0,9.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
500,GCP332,2020-06-27,00:00,63.0,40,RUTA 9,,PAGADA,23.0,21.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.3333333333333333,ERROR
505,UM 96 201,1932-01-01,08:18,131.0,60,RUTA 9,,APELADA,71.0,68.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
506,691 XC 80,2023-12-31,14:16,53.0,40,AV LIBERTADOR,R01,PAGADA,13.0,11.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
507,CD 056 01,1932-01-01,18:23,71.0,60,AV LIBERTADOR,R01,ERROR,11.0,8.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
509,VY 90 540,2022-09-05,14:16,143.0,80,RUTA 9,,ERROR,63.0,59.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
513,T0Y DR,2020-12-23,18:24,133.0,80,RUTA 9,,PAGADA,53.0,49.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
514,99 998 68,2022-02-09,09:24,71.0,40,AV SIEMPRE VIVA,R02,APELADA,31.0,29.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
515,MX60 NZA,1932-01-01,18:24,117.0,80,AV LIBERTADOR,R02,PAGADA,37.0,33.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
518,GOOGLE,2023-11-12,18:24,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,62.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
519,WU08 YWC,2022-10-15,08:18,100.0,40,AV LIBERTADOR,R01,IMPAGA,60.0,58.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
524,HF 3461,2020-01-28,18:24,87.0,80,AV LIBERTADOR,R03,IMPAGA,7.0,3.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
526,FD 1475,2022-07-30,00:00,129.0,60,AV LIBERTADOR,R02,APELADA,69.0,66.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
527,J1S1,1932-01-01,18:24,158.0,80,RUTA 9,R02,ERROR,78.0,74.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
533,VNK296 GP,1932-01-01,09:25,120.0,60,RUTA 9,R02,ERROR,60.0,57.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
536,HAMSTUR,1932-01-01,08:19,47.0,40,AV SIEMPRE VIVA,R02,PAGADA,7.0,5.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
539,OUTSTDN,2023-08-19,09:25,85.0,60,AV LIBERTADOR,,IMPAGA,25.0,22.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
541,WE FLYN,2020-06-25,08:19,118.0,40,RUTA 9,R03,APELADA,78.0,76.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
544,VY 90 540,2022-09-15,18:25,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
545,WE FLYN,1932-01-01,09:25,81.0,60,AV SIEMPRE VIVA,R01,IMPAGA,21.0,18.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
550,FVIO UHP,1932-01-01,08:20,75.0,60,RUTA 9,,IMPAGA,15.0,12.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
551,MX60 NZA,2020-01-22,00:00,90.0,60,RUTA 9,R02,IMPAGA,30.0,27.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
553,DK 414 N,1932-01-01,09:26,55.0,40,AV SIEMPRE VIVA,R02,ERROR,15.0,13.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
555,HAMSTUR,2023-02-19,14:18,98.0,40,AV LIBERTADOR,R01,APELADA,58.0,56.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
557,VTII AHV,2022-01-26,00:00,52.0,40,AV LIBERTADOR,,PAGADA,12.0,10.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
561,TL03 GOG,2022-06-06,00:00,116.0,80,RUTA 9,,APELADA,36.0,32.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
564,66 111 72,1932-01-01,14:18,118.0,80,AV LIBERTADOR,R03,APELADA,38.0,34.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
565,6NCE831,2021-12-16,14:19,134.0,80,AV LIBERTADOR,R02,APELADA,54.0,50.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
568,BHRP 770,2022-09-06,08:20,153.0,80,RUTA 9,R03,ERROR,73.0,69.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
569,FD 1475,2022-02-23,09:26,132.0,60,AV SIEMPRE VIVA,,APELADA,72.0,69.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
571,FVIO UHP,1932-01-01,09:26,87.0,60,RUTA 9,R01,IMPAGA,27.0,24.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
574,GE 1466,1932-01-01,18:26,78.0,60,RUTA 9,R01,APELADA,18.0,15.0,urban_flow/data/raw/imgs/a3ad91fabd188be3_patente.jpg,6E1466_,0.8333333333333334,OK
576,B 81 JKY,2021-07-17,14:19,80.0,40,AV LIBERTADOR,R02,ERROR,40.0,38.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
578,HF 3461,1932-01-01,09:27,126.0,80,AV SIEMPRE VIVA,R02,APELADA,46.0,42.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
579,BX 55 DOG,2021-06-20,09:27,139.0,60,RUTA 9,,PAGADA,79.0,76.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.2857142857142857,ERROR
581,8B90638,2021-11-17,18:26,107.0,60,AV LIBERTADOR,R03,APELADA,47.0,44.0,urban_flow/data/raw/imgs/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0,OK
582,INTIGR8,2020-06-14,14:20,95.0,60,AV SIEMPRE VIVA,R01,APELADA,35.0,32.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,0.14285714285714285,ERROR
583,DK 414 N,2020-07-04,08:21,76.0,60,AV SIEMPRE VIVA,R03,APELADA,16.0,13.0,urban_flow/data/raw/imgs/2a3e44107826e876_patente.jpg,DK414N,1.0,OK
587,HF 3461,2021-04-15,00:00,100.0,40,AV SIEMPRE VIVA,R01,PAGADA,60.0,58.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
589,J1S1,1932-01-01,09:27,145.0,80,RUTA 9,,PAGADA,65.0,61.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
593,B 81 JKY,2022-06-01,18:27,141.0,80,AV SIEMPRE VIVA,R02,PAGADA,61.0,57.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
600,WE FLYN,2021-01-16,14:20,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,69.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
605,MX60 NZA,2020-11-18,14:20,105.0,60,AV LIBERTADOR,,PAGADA,45.0,42.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
608,FD 1475,2020-10-21,08:22,113.0,80,AV LIBERTADOR,R02,APELADA,33.0,29.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
610,M20 CPR,2020-09-20,14:21,85.0,80,AV SIEMPRE VIVA,,ERROR,5.0,1.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
612,HAMSTUR,2024-01-26,09:28,109.0,60,AV SIEMPRE VIVA,,IMPAGA,49.0,46.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
613,T0Y DR,1932-01-01,08:22,111.0,80,AV LIBERTADOR,R03,APELADA,31.0,27.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
615,GOOGLE,1932-01-01,18:28,116.0,80,RUTA 9,R03,APELADA,36.0,32.0,urban_flow/data/raw/imgs/b9f5b9acf1777acf.jpg,A60GLENIE,0.5,ERROR
616,HF 58 HXP,2022-10-22,14:21,76.0,60,AV SIEMPRE VIVA,R02,PAGADA,16.0,13.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
622,VNK296 GP,2020-06-03,09:29,69.0,40,AV LIBERTADOR,,ERROR,29.0,27.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
624,41 RS TZ,1932-01-01,08:23,140.0,80,AV LIBERTADOR,R01,ERROR,60.0,56.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
625,VTII AHV,1932-01-01,09:29,97.0,80,AV LIBERTADOR,R01,APELADA,17.0,13.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
